 Example 2 - Grass Field Problem (Hupselse Beek 1982)                    
 
 Program SWMS_2D
 Time dependent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = day  , M = -    
 All cumulative fluxes (CumQ) are positive out of the region

     Time     CumQAP      CumQRP     CumQA      CumQR     CumQ3       CumQ1      CumQS      CumQ5       CumQ6 ....
      [T]       [V]         [V]       [V]        [V]       [V]         [V]        [V]        [V]         [V]

    173.0200  -.135E+02   .187E+02  -.135E+02   .187E+02   .130E+01   .000E+00   .000E+00   .000E+00   .000E+00
    173.2160  -.135E+02   .188E+02  -.135E+02   .188E+02   .130E+01   .000E+00   .000E+00   .000E+00   .000E+00
    173.4773  -.135E+02   .189E+02  -.135E+02   .189E+02   .130E+01   .000E+00   .000E+00   .000E+00   .000E+00
    173.7387  -.136E+02   .190E+02  -.136E+02   .190E+02   .130E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.0000  -.136E+02   .190E+02  -.136E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.0200  -.136E+02   .191E+02  -.136E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.0458  -.137E+02   .191E+02  -.137E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.0799  -.137E+02   .191E+02  -.137E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.1237  -.137E+02   .191E+02  -.137E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.1821  -.137E+02   .191E+02  -.137E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.2565  -.137E+02   .191E+02  -.137E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.3494  -.137E+02   .191E+02  -.137E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.4795  -.138E+02   .191E+02  -.138E+02   .191E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.6530  -.138E+02   .192E+02  -.138E+02   .192E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    174.8265  -.138E+02   .192E+02  -.138E+02   .192E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.0000  -.139E+02   .192E+02  -.139E+02   .192E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.0200  -.139E+02   .192E+02  -.139E+02   .192E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.0458  -.139E+02   .192E+02  -.139E+02   .192E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.0799  -.139E+02   .192E+02  -.139E+02   .192E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.1237  -.139E+02   .192E+02  -.139E+02   .192E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.1821  -.139E+02   .193E+02  -.139E+02   .193E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.2565  -.139E+02   .193E+02  -.139E+02   .193E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.3494  -.139E+02   .193E+02  -.139E+02   .193E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.4795  -.139E+02   .194E+02  -.139E+02   .194E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.6530  -.139E+02   .194E+02  -.139E+02   .194E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    175.8265  -.139E+02   .195E+02  -.139E+02   .195E+02   .131E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.0000  -.139E+02   .195E+02  -.139E+02   .195E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.0200  -.139E+02   .195E+02  -.139E+02   .195E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.0458  -.139E+02   .195E+02  -.139E+02   .195E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.0799  -.139E+02   .195E+02  -.139E+02   .195E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.1237  -.140E+02   .196E+02  -.140E+02   .196E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.1821  -.140E+02   .196E+02  -.140E+02   .196E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.2565  -.141E+02   .196E+02  -.141E+02   .196E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.3494  -.141E+02   .196E+02  -.141E+02   .196E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.4795  -.142E+02   .197E+02  -.142E+02   .197E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.6530  -.143E+02   .198E+02  -.143E+02   .198E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    176.8265  -.144E+02   .198E+02  -.144E+02   .198E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.0000  -.145E+02   .199E+02  -.145E+02   .199E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.0200  -.145E+02   .199E+02  -.145E+02   .199E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.0458  -.145E+02   .199E+02  -.145E+02   .199E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.0799  -.145E+02   .199E+02  -.145E+02   .199E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.1237  -.146E+02   .199E+02  -.146E+02   .199E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.1821  -.146E+02   .199E+02  -.146E+02   .199E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.2565  -.146E+02   .199E+02  -.146E+02   .199E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.3494  -.146E+02   .200E+02  -.146E+02   .200E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.4795  -.146E+02   .200E+02  -.146E+02   .200E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.6530  -.146E+02   .200E+02  -.146E+02   .200E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    177.8265  -.146E+02   .201E+02  -.146E+02   .201E+02   .132E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.0000  -.147E+02   .201E+02  -.147E+02   .201E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.0200  -.147E+02   .201E+02  -.147E+02   .201E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.0458  -.147E+02   .201E+02  -.147E+02   .201E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.0799  -.147E+02   .201E+02  -.147E+02   .201E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.1237  -.148E+02   .201E+02  -.148E+02   .201E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.1821  -.148E+02   .201E+02  -.148E+02   .201E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.2565  -.149E+02   .201E+02  -.149E+02   .201E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.3494  -.149E+02   .202E+02  -.149E+02   .202E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.4795  -.151E+02   .202E+02  -.151E+02   .202E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.6530  -.152E+02   .202E+02  -.152E+02   .202E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    178.8265  -.153E+02   .203E+02  -.153E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.0000  -.155E+02   .203E+02  -.155E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.0200  -.155E+02   .203E+02  -.155E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.0458  -.155E+02   .203E+02  -.155E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.0799  -.155E+02   .203E+02  -.155E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.1237  -.156E+02   .203E+02  -.156E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.1821  -.156E+02   .203E+02  -.156E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.2565  -.156E+02   .203E+02  -.156E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.3494  -.157E+02   .203E+02  -.157E+02   .203E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.4795  -.158E+02   .204E+02  -.158E+02   .204E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.6530  -.159E+02   .204E+02  -.159E+02   .204E+02   .133E+01   .000E+00   .000E+00   .000E+00   .000E+00
    179.8265  -.160E+02   .204E+02  -.160E+02   .204E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.0000  -.161E+02   .205E+02  -.161E+02   .205E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.0200  -.161E+02   .205E+02  -.161E+02   .205E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.0458  -.161E+02   .205E+02  -.161E+02   .205E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.0799  -.161E+02   .205E+02  -.161E+02   .205E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.1237  -.161E+02   .205E+02  -.161E+02   .205E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.1821  -.161E+02   .205E+02  -.161E+02   .205E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.2565  -.161E+02   .205E+02  -.161E+02   .205E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.3494  -.161E+02   .206E+02  -.161E+02   .206E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.4795  -.161E+02   .206E+02  -.161E+02   .206E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.6530  -.161E+02   .206E+02  -.161E+02   .206E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    180.8265  -.161E+02   .207E+02  -.161E+02   .207E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.0000  -.161E+02   .207E+02  -.161E+02   .207E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.0200  -.161E+02   .208E+02  -.161E+02   .208E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.0458  -.161E+02   .208E+02  -.161E+02   .208E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.0799  -.161E+02   .208E+02  -.161E+02   .208E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.1237  -.161E+02   .208E+02  -.161E+02   .208E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.1821  -.161E+02   .208E+02  -.161E+02   .208E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.2565  -.161E+02   .208E+02  -.161E+02   .208E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.3494  -.161E+02   .208E+02  -.161E+02   .208E+02   .134E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.4795  -.161E+02   .209E+02  -.161E+02   .209E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.6530  -.161E+02   .209E+02  -.161E+02   .209E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    181.8265  -.161E+02   .209E+02  -.161E+02   .209E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.0000  -.161E+02   .210E+02  -.161E+02   .210E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.0200  -.162E+02   .210E+02  -.162E+02   .210E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.0458  -.162E+02   .210E+02  -.162E+02   .210E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.0799  -.162E+02   .210E+02  -.162E+02   .210E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.1237  -.162E+02   .210E+02  -.162E+02   .210E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.1821  -.162E+02   .211E+02  -.162E+02   .211E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.2565  -.162E+02   .211E+02  -.162E+02   .211E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.3494  -.162E+02   .211E+02  -.162E+02   .211E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.4795  -.162E+02   .212E+02  -.162E+02   .212E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.6530  -.162E+02   .212E+02  -.162E+02   .212E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    182.8265  -.162E+02   .213E+02  -.162E+02   .213E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.0000  -.162E+02   .214E+02  -.162E+02   .214E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.0200  -.162E+02   .214E+02  -.162E+02   .214E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.0458  -.162E+02   .214E+02  -.162E+02   .214E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.0799  -.162E+02   .214E+02  -.162E+02   .214E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.1237  -.162E+02   .214E+02  -.162E+02   .214E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.1821  -.162E+02   .214E+02  -.162E+02   .214E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.2565  -.163E+02   .214E+02  -.163E+02   .214E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.3494  -.163E+02   .214E+02  -.163E+02   .214E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.4795  -.164E+02   .214E+02  -.164E+02   .214E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.6530  -.164E+02   .214E+02  -.164E+02   .214E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.8265  -.165E+02   .215E+02  -.165E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.0000  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.0200  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.0458  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.0799  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.1237  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.1821  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.2565  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.3494  -.166E+02   .216E+02  -.166E+02   .216E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.4795  -.166E+02   .216E+02  -.166E+02   .216E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.6530  -.166E+02   .216E+02  -.166E+02   .216E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.8265  -.166E+02   .217E+02  -.166E+02   .217E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.0000  -.166E+02   .217E+02  -.166E+02   .217E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.0200  -.166E+02   .217E+02  -.166E+02   .217E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.0458  -.166E+02   .217E+02  -.166E+02   .217E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.0799  -.166E+02   .218E+02  -.166E+02   .218E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.1237  -.166E+02   .218E+02  -.166E+02   .218E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.1821  -.166E+02   .218E+02  -.166E+02   .218E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.2565  -.166E+02   .218E+02  -.166E+02   .218E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.3494  -.166E+02   .218E+02  -.166E+02   .218E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.4795  -.166E+02   .219E+02  -.166E+02   .219E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.6530  -.167E+02   .219E+02  -.167E+02   .219E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.8265  -.167E+02   .220E+02  -.167E+02   .220E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.0000  -.167E+02   .220E+02  -.167E+02   .220E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.0200  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.0458  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.0799  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.1237  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.1821  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.2565  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.3494  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.4795  -.167E+02   .222E+02  -.167E+02   .222E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.6530  -.167E+02   .222E+02  -.167E+02   .222E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.8265  -.167E+02   .222E+02  -.167E+02   .222E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    187.0000  -.167E+02   .223E+02  -.167E+02   .223E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    187.2500  -.167E+02   .223E+02  -.167E+02   .223E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    187.6250  -.167E+02   .225E+02  -.167E+02   .225E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    188.0000  -.167E+02   .226E+02  -.167E+02   .226E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    188.5000  -.167E+02   .228E+02  -.167E+02   .228E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    189.0000  -.167E+02   .230E+02  -.167E+02   .230E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    189.5000  -.167E+02   .233E+02  -.167E+02   .233E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    190.0000  -.167E+02   .235E+02  -.167E+02   .235E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    190.5000  -.167E+02   .237E+02  -.167E+02   .237E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    191.0000  -.167E+02   .238E+02  -.167E+02   .238E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    191.5000  -.167E+02   .240E+02  -.167E+02   .240E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.0000  -.167E+02   .242E+02  -.167E+02   .242E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.0200  -.167E+02   .242E+02  -.167E+02   .242E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.0458  -.167E+02   .242E+02  -.167E+02   .242E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.0799  -.167E+02   .242E+02  -.167E+02   .242E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.1237  -.167E+02   .242E+02  -.167E+02   .242E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.1821  -.167E+02   .243E+02  -.167E+02   .243E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.2565  -.167E+02   .243E+02  -.167E+02   .243E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.3494  -.167E+02   .244E+02  -.167E+02   .244E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.4795  -.167E+02   .244E+02  -.167E+02   .244E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.6530  -.167E+02   .245E+02  -.167E+02   .245E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.8265  -.167E+02   .246E+02  -.167E+02   .246E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    193.0000  -.167E+02   .246E+02  -.167E+02   .246E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    193.2500  -.167E+02   .248E+02  -.167E+02   .248E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    193.6250  -.167E+02   .249E+02  -.167E+02   .249E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    194.0000  -.167E+02   .251E+02  -.167E+02   .251E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    194.5000  -.167E+02   .254E+02  -.167E+02   .254E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.0000  -.167E+02   .256E+02  -.167E+02   .256E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.0200  -.167E+02   .256E+02  -.167E+02   .256E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.0458  -.167E+02   .256E+02  -.167E+02   .256E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.0799  -.167E+02   .256E+02  -.167E+02   .256E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.1237  -.167E+02   .256E+02  -.167E+02   .256E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.1821  -.167E+02   .257E+02  -.167E+02   .257E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.2565  -.168E+02   .257E+02  -.168E+02   .257E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.3494  -.168E+02   .257E+02  -.168E+02   .257E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.4795  -.168E+02   .258E+02  -.168E+02   .258E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.6530  -.168E+02   .258E+02  -.168E+02   .258E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.8265  -.169E+02   .259E+02  -.169E+02   .259E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.0000  -.169E+02   .260E+02  -.169E+02   .260E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.0200  -.169E+02   .260E+02  -.169E+02   .260E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.0458  -.169E+02   .260E+02  -.169E+02   .260E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.0799  -.169E+02   .260E+02  -.169E+02   .260E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.1237  -.169E+02   .260E+02  -.169E+02   .260E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.1821  -.169E+02   .260E+02  -.169E+02   .260E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.2565  -.169E+02   .260E+02  -.169E+02   .260E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.3494  -.169E+02   .261E+02  -.169E+02   .261E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.4795  -.169E+02   .261E+02  -.169E+02   .261E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.6530  -.169E+02   .262E+02  -.169E+02   .262E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.8265  -.169E+02   .262E+02  -.169E+02   .262E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    197.0000  -.169E+02   .263E+02  -.169E+02   .263E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    197.2500  -.169E+02   .264E+02  -.169E+02   .264E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    197.6250  -.169E+02   .265E+02  -.169E+02   .265E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    198.0000  -.169E+02   .267E+02  -.169E+02   .267E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    198.5000  -.169E+02   .269E+02  -.169E+02   .269E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    199.0000  -.169E+02   .271E+02  -.169E+02   .271E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    199.5000  -.169E+02   .272E+02  -.169E+02   .272E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    200.0000  -.169E+02   .274E+02  -.169E+02   .274E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    200.5000  -.169E+02   .276E+02  -.169E+02   .276E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    201.0000  -.169E+02   .277E+02  -.169E+02   .277E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    201.5000  -.169E+02   .279E+02  -.169E+02   .279E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    202.0000  -.169E+02   .281E+02  -.169E+02   .281E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    202.5000  -.169E+02   .282E+02  -.169E+02   .282E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    203.0000  -.169E+02   .283E+02  -.169E+02   .283E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    203.5000  -.169E+02   .285E+02  -.169E+02   .285E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    204.0000  -.169E+02   .286E+02  -.169E+02   .286E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    204.5000  -.169E+02   .287E+02  -.169E+02   .287E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    205.0000  -.169E+02   .289E+02  -.169E+02   .289E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    205.5000  -.169E+02   .290E+02  -.169E+02   .290E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.0000  -.169E+02   .291E+02  -.169E+02   .291E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.0200  -.169E+02   .291E+02  -.169E+02   .291E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.0458  -.169E+02   .291E+02  -.169E+02   .291E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.0799  -.169E+02   .291E+02  -.169E+02   .291E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.1237  -.169E+02   .291E+02  -.169E+02   .291E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.1821  -.169E+02   .292E+02  -.169E+02   .292E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.2565  -.169E+02   .292E+02  -.169E+02   .292E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
