 Example 2 - Grass Field Problem (Hupselse Beek 1982)

 Program SWMS_2D
 Time dependent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = day  , M = -
 All fluxes (v) are positive out of the region

     Time       rAtm       rRoot      vAtm       vRoot      vKode3     vKode1     vSeep      vKode5     vKode6 ...
      [T]      [L/T]       [L/T]     [L/T]       [L/T]       [V/T]      [V/T]     [V/T]       [V/T]      [V/T]

    207.6530  -.700E-01   .240E+00  -.700E-01   .240E+00   .177E-02   .000E+00   .000E+00   .000E+00   .000E+00
    207.8265  -.700E-01   .240E+00  -.700E-01   .240E+00   .176E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.0000  -.700E-01   .240E+00  -.700E-01   .240E+00   .174E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.0200  -.500E-01   .330E+00  -.500E-01   .330E+00   .173E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.0458  -.500E-01   .330E+00  -.500E-01   .330E+00   .173E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.0799  -.500E-01   .330E+00  -.500E-01   .330E+00   .173E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.1237  -.500E-01   .330E+00  -.500E-01   .330E+00   .173E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.1821  -.500E-01   .330E+00  -.500E-01   .330E+00   .173E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.2565  -.500E-01   .330E+00  -.500E-01   .330E+00   .172E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.3494  -.500E-01   .330E+00  -.500E-01   .330E+00   .172E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.4795  -.500E-01   .330E+00  -.500E-01   .330E+00   .171E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.6530  -.500E-01   .330E+00  -.500E-01   .330E+00   .170E-02   .000E+00   .000E+00   .000E+00   .000E+00
    208.8265  -.500E-01   .330E+00  -.500E-01   .330E+00   .169E-02   .000E+00   .000E+00   .000E+00   .000E+00
    209.0000  -.500E-01   .330E+00  -.500E-01   .330E+00   .168E-02   .000E+00   .000E+00   .000E+00   .000E+00
    209.2500   .000E+00   .480E+00   .000E+00   .479E+00   .167E-02   .000E+00   .000E+00   .000E+00   .000E+00
    209.6250   .000E+00   .480E+00   .000E+00   .479E+00   .165E-02   .000E+00   .000E+00   .000E+00   .000E+00
    210.0000   .000E+00   .480E+00   .000E+00   .479E+00   .162E-02   .000E+00   .000E+00   .000E+00   .000E+00
    210.5000   .000E+00   .560E+00   .000E+00   .556E+00   .160E-02   .000E+00   .000E+00   .000E+00   .000E+00
    211.0000   .000E+00   .560E+00   .000E+00   .555E+00   .157E-02   .000E+00   .000E+00   .000E+00   .000E+00
    211.5000   .000E+00   .650E+00   .000E+00   .643E+00   .153E-02   .000E+00   .000E+00   .000E+00   .000E+00
    212.0000   .000E+00   .650E+00   .000E+00   .641E+00   .150E-02   .000E+00   .000E+00   .000E+00   .000E+00
    212.5000   .000E+00   .220E+00   .000E+00   .220E+00   .146E-02   .000E+00   .000E+00   .000E+00   .000E+00
    213.0000   .000E+00   .220E+00   .000E+00   .220E+00   .143E-02   .000E+00   .000E+00   .000E+00   .000E+00
    213.5000   .000E+00   .580E+00   .000E+00   .571E+00   .139E-02   .000E+00   .000E+00   .000E+00   .000E+00
    214.0000   .000E+00   .580E+00   .000E+00   .569E+00   .136E-02   .000E+00   .000E+00   .000E+00   .000E+00
    214.5000   .000E+00   .590E+00   .000E+00   .577E+00   .133E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.0000   .000E+00   .590E+00   .000E+00   .575E+00   .130E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.0200  -.100E-01   .380E+00  -.100E-01   .376E+00   .127E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.0458  -.100E-01   .380E+00  -.100E-01   .376E+00   .126E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.0799  -.100E-01   .380E+00  -.100E-01   .376E+00   .126E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.1237  -.100E-01   .380E+00  -.100E-01   .376E+00   .126E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.1821  -.100E-01   .380E+00  -.100E-01   .376E+00   .126E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.2565  -.100E-01   .380E+00  -.100E-01   .376E+00   .126E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.3494  -.100E-01   .380E+00  -.100E-01   .376E+00   .125E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.4795  -.100E-01   .380E+00  -.100E-01   .376E+00   .125E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.6530  -.100E-01   .380E+00  -.100E-01   .376E+00   .124E-02   .000E+00   .000E+00   .000E+00   .000E+00
    215.8265  -.100E-01   .380E+00  -.100E-01   .376E+00   .123E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.0000  -.100E-01   .380E+00  -.100E-01   .375E+00   .122E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.0200  -.520E+00   .500E-01  -.520E+00   .500E-01   .121E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.0458  -.520E+00   .500E-01  -.520E+00   .500E-01   .121E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.0799  -.520E+00   .500E-01  -.520E+00   .500E-01   .120E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.1139  -.520E+00   .500E-01  -.520E+00   .500E-01   .120E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.1480  -.520E+00   .500E-01  -.520E+00   .500E-01   .120E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.1929  -.520E+00   .500E-01  -.520E+00   .500E-01   .120E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.2377  -.520E+00   .500E-01  -.520E+00   .500E-01   .120E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.2825  -.520E+00   .500E-01  -.520E+00   .500E-01   .119E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.3274  -.520E+00   .500E-01  -.520E+00   .500E-01   .119E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.3834  -.520E+00   .500E-01  -.520E+00   .500E-01   .119E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.4395  -.520E+00   .500E-01  -.520E+00   .500E-01   .118E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.4955  -.520E+00   .500E-01  -.520E+00   .500E-01   .118E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.5676  -.520E+00   .500E-01  -.520E+00   .500E-01   .118E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.6757  -.520E+00   .500E-01  -.520E+00   .500E-01   .117E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.7838  -.520E+00   .500E-01  -.520E+00   .500E-01   .117E-02   .000E+00   .000E+00   .000E+00   .000E+00
    216.8919  -.520E+00   .500E-01  -.520E+00   .500E-01   .116E-02   .000E+00   .000E+00   .000E+00   .000E+00
    217.0000  -.520E+00   .500E-01  -.520E+00   .500E-01   .116E-02   .000E+00   .000E+00   .000E+00   .000E+00
    217.1000   .000E+00   .320E+00   .000E+00   .320E+00   .115E-02   .000E+00   .000E+00   .000E+00   .000E+00
    217.2286   .000E+00   .320E+00   .000E+00   .320E+00   .114E-02   .000E+00   .000E+00   .000E+00   .000E+00
    217.3829   .000E+00   .320E+00   .000E+00   .320E+00   .114E-02   .000E+00   .000E+00   .000E+00   .000E+00
    217.5886   .000E+00   .320E+00   .000E+00   .320E+00   .113E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.0000   .000E+00   .320E+00   .000E+00   .320E+00   .112E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.0200  -.600E-01   .160E+00  -.600E-01   .160E+00   .110E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.0458  -.600E-01   .160E+00  -.600E-01   .160E+00   .110E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.0799  -.600E-01   .160E+00  -.600E-01   .160E+00   .110E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.1237  -.600E-01   .160E+00  -.600E-01   .160E+00   .110E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.1821  -.600E-01   .160E+00  -.600E-01   .160E+00   .109E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.2565  -.600E-01   .160E+00  -.600E-01   .160E+00   .109E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.3494  -.600E-01   .160E+00  -.600E-01   .160E+00   .109E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.4795  -.600E-01   .160E+00  -.600E-01   .160E+00   .108E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.6530  -.600E-01   .160E+00  -.600E-01   .160E+00   .108E-02   .000E+00   .000E+00   .000E+00   .000E+00
    218.8265  -.600E-01   .160E+00  -.600E-01   .160E+00   .107E-02   .000E+00   .000E+00   .000E+00   .000E+00
    219.0000  -.600E-01   .160E+00  -.600E-01   .160E+00   .106E-02   .000E+00   .000E+00   .000E+00   .000E+00
    219.2500   .000E+00   .210E+00   .000E+00   .210E+00   .105E-02   .000E+00   .000E+00   .000E+00   .000E+00
    219.6250   .000E+00   .210E+00   .000E+00   .210E+00   .104E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.0000   .000E+00   .210E+00   .000E+00   .210E+00   .103E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.0200  -.200E+00   .900E-01  -.200E+00   .900E-01   .101E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.0458  -.200E+00   .900E-01  -.200E+00   .900E-01   .101E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.0799  -.200E+00   .900E-01  -.200E+00   .900E-01   .101E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.1237  -.200E+00   .900E-01  -.200E+00   .900E-01   .101E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.1821  -.200E+00   .900E-01  -.200E+00   .900E-01   .101E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.2565  -.200E+00   .900E-01  -.200E+00   .900E-01   .100E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.3494  -.200E+00   .900E-01  -.200E+00   .900E-01   .100E-02   .000E+00   .000E+00   .000E+00   .000E+00
    220.4795  -.200E+00   .900E-01  -.200E+00   .900E-01   .997E-03   .000E+00   .000E+00   .000E+00   .000E+00
    220.6530  -.200E+00   .900E-01  -.200E+00   .900E-01   .993E-03   .000E+00   .000E+00   .000E+00   .000E+00
    220.8265  -.200E+00   .900E-01  -.200E+00   .900E-01   .986E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.0000  -.200E+00   .900E-01  -.200E+00   .900E-01   .980E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.0200  -.100E+00   .320E+00  -.100E+00   .320E+00   .974E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.0458  -.100E+00   .320E+00  -.100E+00   .320E+00   .973E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.0799  -.100E+00   .320E+00  -.100E+00   .320E+00   .972E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.1237  -.100E+00   .320E+00  -.100E+00   .320E+00   .971E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.1821  -.100E+00   .320E+00  -.100E+00   .320E+00   .970E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.2565  -.100E+00   .320E+00  -.100E+00   .320E+00   .968E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.3494  -.100E+00   .320E+00  -.100E+00   .320E+00   .965E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.4795  -.100E+00   .320E+00  -.100E+00   .320E+00   .962E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.6530  -.100E+00   .320E+00  -.100E+00   .320E+00   .958E-03   .000E+00   .000E+00   .000E+00   .000E+00
    221.8265  -.100E+00   .320E+00  -.100E+00   .320E+00   .952E-03   .000E+00   .000E+00   .000E+00   .000E+00
    222.0000  -.100E+00   .320E+00  -.100E+00   .320E+00   .946E-03   .000E+00   .000E+00   .000E+00   .000E+00
    222.2500   .000E+00   .320E+00   .000E+00   .320E+00   .941E-03   .000E+00   .000E+00   .000E+00   .000E+00
    222.6250   .000E+00   .320E+00   .000E+00   .320E+00   .933E-03   .000E+00   .000E+00   .000E+00   .000E+00
    223.0000   .000E+00   .320E+00   .000E+00   .320E+00   .922E-03   .000E+00   .000E+00   .000E+00   .000E+00
    223.5000   .000E+00   .360E+00   .000E+00   .360E+00   .910E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.0000   .000E+00   .360E+00   .000E+00   .360E+00   .896E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.0200  -.200E-01   .260E+00  -.200E-01   .260E+00   .882E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.0458  -.200E-01   .260E+00  -.200E-01   .260E+00   .881E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.0799  -.200E-01   .260E+00  -.200E-01   .260E+00   .880E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.1237  -.200E-01   .260E+00  -.200E-01   .260E+00   .880E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.1821  -.200E-01   .260E+00  -.200E-01   .260E+00   .879E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.2565  -.200E-01   .260E+00  -.200E-01   .260E+00   .878E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.3494  -.200E-01   .260E+00  -.200E-01   .260E+00   .877E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.4795  -.200E-01   .260E+00  -.200E-01   .260E+00   .874E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.6530  -.200E-01   .260E+00  -.200E-01   .260E+00   .871E-03   .000E+00   .000E+00   .000E+00   .000E+00
    224.8265  -.200E-01   .260E+00  -.200E-01   .260E+00   .866E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.0000  -.200E-01   .260E+00  -.200E-01   .260E+00   .861E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.0200  -.310E+00   .270E+00  -.310E+00   .270E+00   .856E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.0458  -.310E+00   .270E+00  -.310E+00   .270E+00   .856E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.0799  -.310E+00   .270E+00  -.310E+00   .270E+00   .855E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.1237  -.310E+00   .270E+00  -.310E+00   .270E+00   .854E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.1821  -.310E+00   .270E+00  -.310E+00   .270E+00   .853E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.2565  -.310E+00   .270E+00  -.310E+00   .270E+00   .851E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.3494  -.310E+00   .270E+00  -.310E+00   .270E+00   .849E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.4795  -.310E+00   .270E+00  -.310E+00   .270E+00   .847E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.6530  -.310E+00   .270E+00  -.310E+00   .270E+00   .844E-03   .000E+00   .000E+00   .000E+00   .000E+00
    225.8265  -.310E+00   .270E+00  -.310E+00   .270E+00   .839E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.0000  -.310E+00   .270E+00  -.310E+00   .270E+00   .834E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.0200  -.950E+00   .110E+00  -.950E+00   .110E+00   .830E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.0458  -.950E+00   .110E+00  -.950E+00   .110E+00   .829E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.0799  -.950E+00   .110E+00  -.950E+00   .110E+00   .829E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.1237  -.950E+00   .110E+00  -.950E+00   .110E+00   .828E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.1821  -.950E+00   .110E+00  -.950E+00   .110E+00   .827E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.2405  -.950E+00   .110E+00  -.950E+00   .110E+00   .825E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.3165  -.950E+00   .110E+00  -.950E+00   .110E+00   .824E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.3924  -.950E+00   .110E+00  -.950E+00   .110E+00   .822E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.4684  -.950E+00   .110E+00  -.950E+00   .110E+00   .820E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.5443  -.950E+00   .110E+00  -.950E+00   .110E+00   .818E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.6355  -.950E+00   .110E+00  -.950E+00   .110E+00   .816E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.7266  -.950E+00   .110E+00  -.950E+00   .110E+00   .813E-03   .000E+00   .000E+00   .000E+00   .000E+00
    226.8177  -.950E+00   .110E+00  -.950E+00   .110E+00   .811E-03   .000E+00   .000E+00   .000E+00   .000E+00
    227.0000  -.950E+00   .110E+00  -.950E+00   .110E+00   .809E-03   .000E+00   .000E+00   .000E+00   .000E+00
    227.1250   .000E+00   .270E+00   .000E+00   .270E+00   .804E-03   .000E+00   .000E+00   .000E+00   .000E+00
    227.3000   .000E+00   .270E+00   .000E+00   .270E+00   .801E-03   .000E+00   .000E+00   .000E+00   .000E+00
    227.5333   .000E+00   .270E+00   .000E+00   .270E+00   .797E-03   .000E+00   .000E+00   .000E+00   .000E+00
    227.7667   .000E+00   .270E+00   .000E+00   .270E+00   .791E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.0000   .000E+00   .270E+00   .000E+00   .270E+00   .786E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.0200  -.970E+00   .220E+00  -.970E+00   .220E+00   .781E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.0458  -.970E+00   .220E+00  -.970E+00   .220E+00   .780E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.0799  -.970E+00   .220E+00  -.970E+00   .220E+00   .780E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.1237  -.970E+00   .220E+00  -.970E+00   .220E+00   .779E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.1821  -.970E+00   .220E+00  -.970E+00   .220E+00   .778E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.2565  -.970E+00   .220E+00  -.970E+00   .220E+00   .776E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.3494  -.970E+00   .220E+00  -.970E+00   .220E+00   .775E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.4795  -.970E+00   .220E+00  -.970E+00   .220E+00   .773E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.6096  -.970E+00   .220E+00  -.970E+00   .220E+00   .770E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.7398  -.970E+00   .220E+00  -.970E+00   .220E+00   .767E-03   .000E+00   .000E+00   .000E+00   .000E+00
    228.8699  -.970E+00   .220E+00  -.970E+00   .220E+00   .765E-03   .000E+00   .000E+00   .000E+00   .000E+00
    229.0000  -.970E+00   .220E+00  -.970E+00   .220E+00   .762E-03   .000E+00   .000E+00   .000E+00   .000E+00
    229.0200  -.780E+00   .240E+00  -.780E+00   .240E+00   .759E-03   .000E+00   .000E+00   .000E+00   .000E+00
    229.1833  -.780E+00   .240E+00  -.780E+00   .240E+00   .759E-03   .000E+00   .000E+00   .000E+00   .000E+00
    229.3875  -.780E+00   .240E+00  -.780E+00   .240E+00   .756E-03   .000E+00   .000E+00   .000E+00   .000E+00
    229.6938  -.780E+00   .240E+00  -.780E+00   .240E+00   .752E-03   .000E+00   .000E+00   .000E+00   .000E+00
    230.0000  -.780E+00   .240E+00  -.780E+00   .240E+00   .747E-03   .000E+00   .000E+00   .000E+00   .000E+00
    230.2500   .000E+00   .300E+00   .000E+00   .300E+00   .742E-03   .000E+00   .000E+00   .000E+00   .000E+00
    230.5000   .000E+00   .300E+00   .000E+00   .300E+00   .739E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.0000   .000E+00   .300E+00   .000E+00   .300E+00   .736E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.0200  -.260E+00   .330E+00  -.260E+00   .330E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.0458  -.260E+00   .330E+00  -.260E+00   .330E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.0799  -.260E+00   .330E+00  -.260E+00   .330E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.1237  -.260E+00   .330E+00  -.260E+00   .330E+00   .730E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.1821  -.260E+00   .330E+00  -.260E+00   .330E+00   .730E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.2565  -.260E+00   .330E+00  -.260E+00   .330E+00   .730E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.3494  -.260E+00   .330E+00  -.260E+00   .330E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.4795  -.260E+00   .330E+00  -.260E+00   .330E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.6530  -.260E+00   .330E+00  -.260E+00   .330E+00   .728E-03   .000E+00   .000E+00   .000E+00   .000E+00
    231.8265  -.260E+00   .330E+00  -.260E+00   .330E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.0000  -.260E+00   .330E+00  -.260E+00   .330E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.0200  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.0458  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.0799  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.1237  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.1821  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.2565  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.3494  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.4795  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.6530  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    232.8265  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.0000  -.800E-01   .200E+00  -.800E-01   .200E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.0200  -.600E-01   .150E+00  -.600E-01   .150E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.0458  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.0799  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.1237  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.1821  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.2565  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.3494  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.4795  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.6530  -.600E-01   .150E+00  -.600E-01   .150E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    233.8265  -.600E-01   .150E+00  -.600E-01   .150E+00   .728E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.0000  -.600E-01   .150E+00  -.600E-01   .150E+00   .728E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.0200  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.0458  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.0799  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.1237  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.1821  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.2565  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.3494  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.4795  -.800E-01   .140E+00  -.800E-01   .140E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.6530  -.800E-01   .140E+00  -.800E-01   .140E+00   .730E-03   .000E+00   .000E+00   .000E+00   .000E+00
    234.8265  -.800E-01   .140E+00  -.800E-01   .140E+00   .730E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.0000  -.800E-01   .140E+00  -.800E-01   .140E+00   .730E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.0200  -.190E+00   .210E+00  -.190E+00   .210E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.0458  -.190E+00   .210E+00  -.190E+00   .210E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.0799  -.190E+00   .210E+00  -.190E+00   .210E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.1237  -.190E+00   .210E+00  -.190E+00   .210E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.1821  -.190E+00   .210E+00  -.190E+00   .210E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.2565  -.190E+00   .210E+00  -.190E+00   .210E+00   .731E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.3494  -.190E+00   .210E+00  -.190E+00   .210E+00   .732E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.4795  -.190E+00   .210E+00  -.190E+00   .210E+00   .732E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.6530  -.190E+00   .210E+00  -.190E+00   .210E+00   .732E-03   .000E+00   .000E+00   .000E+00   .000E+00
    235.8265  -.190E+00   .210E+00  -.190E+00   .210E+00   .733E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.0000  -.190E+00   .210E+00  -.190E+00   .210E+00   .733E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.0200  -.700E-01   .200E+00  -.700E-01   .200E+00   .733E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.0458  -.700E-01   .200E+00  -.700E-01   .200E+00   .733E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.0799  -.700E-01   .200E+00  -.700E-01   .200E+00   .733E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.1237  -.700E-01   .200E+00  -.700E-01   .200E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.1821  -.700E-01   .200E+00  -.700E-01   .200E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.2565  -.700E-01   .200E+00  -.700E-01   .200E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
