 Example 2 - Grass Field Problem (Hupselse Beek 1982)                    
 
 Program SWMS_2D
 Time dependent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = day  , M = -    


     Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

    236.1237     -170.4     -174.8       26.6         .0         .0         .0         .0
    236.1821     -171.9     -175.0       26.6         .0         .0         .0         .0
    236.2565     -173.5     -175.4       26.7         .0         .0         .0         .0
    236.3494     -175.1     -175.8       26.7         .0         .0         .0         .0
    236.4795     -177.0     -176.4       26.7         .0         .0         .0         .0
    236.6530     -179.2     -177.2       26.7         .0         .0         .0         .0
    236.8265     -181.1     -178.2       26.7         .0         .0         .0         .0
    237.0000     -182.9     -179.3       26.7         .0         .0         .0         .0
    237.0200     -171.7     -180.4       26.7         .0         .0         .0         .0
    237.0458     -165.0     -180.1       26.7         .0         .0         .0         .0
    237.0799     -159.4     -179.5       26.7         .0         .0         .0         .0
    237.1237     -154.4     -178.7       26.7         .0         .0         .0         .0
    237.1821     -149.5     -177.6       26.7         .0         .0         .0         .0
    237.2565     -144.6     -176.1       26.7         .0         .0         .0         .0
    237.3494     -139.7     -174.2       26.7         .0         .0         .0         .0
    237.4795     -134.4     -171.9       26.7         .0         .0         .0         .0
    237.6530     -129.0     -168.6       26.7         .0         .0         .0         .0
    237.8265     -124.5     -164.4       26.7         .0         .0         .0         .0
    238.0000     -120.7     -160.3       26.7         .0         .0         .0         .0
    238.0200     -124.7     -156.3       26.7         .0         .0         .0         .0
    238.0458     -127.1     -156.2       26.7         .0         .0         .0         .0
    238.0799     -129.0     -156.1       26.7         .0         .0         .0         .0
    238.1237     -130.7     -156.0       26.7         .0         .0         .0         .0
    238.1821     -132.4     -155.8       26.7         .0         .0         .0         .0
    238.2565     -134.0     -155.7       26.7         .0         .0         .0         .0
    238.3494     -135.5     -155.6       26.7         .0         .0         .0         .0
    238.4795     -137.1     -155.5       26.7         .0         .0         .0         .0
    238.6530     -138.6     -155.5       26.7         .0         .0         .0         .0
    238.8265     -139.9     -155.5       26.7         .0         .0         .0         .0
    239.0000     -140.8     -155.6       26.7         .0         .0         .0         .0
    239.0200     -143.1     -155.7       26.7         .0         .0         .0         .0
    239.0458     -144.5     -155.8       26.7         .0         .0         .0         .0
    239.0799     -145.8     -155.9       26.7         .0         .0         .0         .0
    239.1237     -147.1     -156.0       26.7         .0         .0         .0         .0
    239.1821     -148.5     -156.1       26.7         .0         .0         .0         .0
    239.2565     -150.0     -156.4       26.7         .0         .0         .0         .0
    239.3494     -151.6     -156.7       26.7         .0         .0         .0         .0
    239.4795     -153.4     -157.1       26.7         .0         .0         .0         .0
    239.6530     -155.5     -157.7       26.7         .0         .0         .0         .0
    239.8265     -157.3     -158.5       26.7         .0         .0         .0         .0
    240.0000     -158.9     -159.3       26.7         .0         .0         .0         .0
    240.2500     -168.5     -160.2       26.7         .0         .0         .0         .0
    240.6250     -178.0     -163.5       26.8         .0         .0         .0         .0
    241.0000     -185.6     -168.7       26.8         .0         .0         .0         .0
    241.5000     -197.2     -173.4       26.9         .0         .0         .0         .0
    242.0000     -208.5     -181.4       26.9         .0         .0         .0         .0
    242.0200     -206.8     -189.3       26.9         .0         .0         .0         .0
    242.0458     -206.1     -189.1       26.9         .0         .0         .0         .0
    242.0799     -205.5     -189.2       27.0         .0         .0         .0         .0
    242.1237     -205.1     -189.3       27.0         .0         .0         .0         .0
    242.1821     -205.0     -189.4       27.0         .0         .0         .0         .0
    242.2565     -204.6     -189.4       27.0         .0         .0         .0         .0
    242.3494     -204.6     -189.6       27.0         .0         .0         .0         .0
    242.4795     -204.3     -189.7       27.0         .0         .0         .0         .0
    242.6530     -204.3     -190.0       27.0         .0         .0         .0         .0
    242.8265     -204.2     -190.2       27.0         .0         .0         .0         .0
    243.0000     -204.3     -190.5       27.0         .0         .0         .0         .0
    243.0200     -202.3     -190.7       27.0         .0         .0         .0         .0
    243.0458     -201.1     -190.5       27.0         .0         .0         .0         .0
    243.0799     -200.0     -190.5       27.0         .0         .0         .0         .0
    243.1237     -199.0     -190.6       27.0         .0         .0         .0         .0
    243.1821     -197.9     -190.6       27.0         .0         .0         .0         .0
    243.2565     -196.9     -190.6       27.0         .0         .0         .0         .0
    243.3494     -195.9     -190.6       27.0         .0         .0         .0         .0
    243.4795     -194.8     -190.6       27.0         .0         .0         .0         .0
    243.6530     -193.6     -190.6       27.0         .0         .0         .0         .0
    243.8265     -192.7     -190.6       27.0         .0         .0         .0         .0
    244.0000     -192.0     -190.5       27.0         .0         .0         .0         .0
    244.0200     -190.4     -190.5       27.0         .0         .0         .0         .0
    244.0458     -189.5     -190.5       27.0         .0         .0         .0         .0
    244.0799     -188.7     -190.6       27.0         .0         .0         .0         .0
    244.1237     -187.9     -190.7       27.0         .0         .0         .0         .0
    244.1821     -187.1     -190.7       27.0         .0         .0         .0         .0
    244.2565     -186.4     -190.8       27.0         .0         .0         .0         .0
    244.3494     -185.6     -190.9       27.0         .0         .0         .0         .0
    244.4795     -184.8     -191.0       27.0         .0         .0         .0         .0
    244.6530     -184.0     -191.2       27.0         .0         .0         .0         .0
    244.8265     -183.4     -191.4       26.9         .0         .0         .0         .0
    245.0000     -182.9     -191.5       26.9         .0         .0         .0         .0
    245.2500     -199.6     -191.6       26.9         .0         .0         .0         .0
    245.6250     -211.3     -194.4       26.8         .0         .0         .0         .0
    246.0000     -220.8     -198.6       26.7         .0         .0         .0         .0
    246.5000     -234.2     -203.0       26.6         .0         .0         .0         .0
    247.0000     -246.5     -211.0       26.4         .0         .0         .0         .0
    247.0200     -245.9     -218.9       26.4         .0         .0         .0         .0
    247.0458     -245.9     -218.7       26.4         .0         .0         .0         .0
    247.0799     -245.7     -219.0       26.4         .0         .0         .0         .0
    247.1237     -245.9     -218.9       26.4         .0         .0         .0         .0
    247.1821     -246.1     -219.3       26.4         .0         .0         .0         .0
    247.2565     -246.1     -219.6       26.4         .0         .0         .0         .0
    247.3494     -246.6     -219.7       26.4         .0         .0         .0         .0
    247.4795     -247.4     -220.1       26.3         .0         .0         .0         .0
    247.6530     -248.7     -220.7       26.3         .0         .0         .0         .0
    247.8265     -250.1     -221.7       26.2         .0         .0         .0         .0
    248.0000     -251.4     -222.6       26.1         .0         .0         .0         .0
    248.0200     -250.4     -223.5       26.1         .0         .0         .0         .0
    248.0458     -249.8     -223.4       26.1         .0         .0         .0         .0
    248.0799     -249.6     -223.3       26.1         .0         .0         .0         .0
    248.1237     -249.1     -223.3       26.1         .0         .0         .0         .0
    248.1821     -248.8     -223.2       26.1         .0         .0         .0         .0
    248.2565     -248.3     -223.1       26.1         .0         .0         .0         .0
    248.3494     -247.8     -222.9       26.0         .0         .0         .0         .0
    248.4795     -247.1     -222.7       26.0         .0         .0         .0         .0
    248.6530     -245.9     -222.4       25.9         .0         .0         .0         .0
    248.8265     -244.8     -221.9       25.9         .0         .0         .0         .0
    249.0000     -243.8     -221.3       25.8         .0         .0         .0         .0
    249.2500     -249.8     -220.8       25.7         .0         .0         .0         .0
    249.6250     -254.1     -221.4       25.5         .0         .0         .0         .0
    250.0000     -257.0     -222.5       25.3         .0         .0         .0         .0
    250.5000     -263.5     -223.6       25.1         .0         .0         .0         .0
    251.0000     -269.6     -227.9       24.8         .0         .0         .0         .0
    251.5000     -275.6     -231.9       24.5         .0         .0         .0         .0
    252.0000     -281.5     -235.9       24.3         .0         .0         .0         .0
    252.5000     -288.3     -239.8       24.0         .0         .0         .0         .0
    253.0000     -295.7     -244.4       23.7         .0         .0         .0         .0
    253.5000     -300.7     -249.0       23.4         .0         .0         .0         .0
    254.0000     -305.5     -251.9       23.1         .0         .0         .0         .0
    254.5000     -308.1     -254.8       22.8         .0         .0         .0         .0
    255.0000     -310.6     -256.0       22.5         .0         .0         .0         .0
    255.5000     -312.3     -257.2       22.1         .0         .0         .0         .0
    256.0000     -313.9     -258.1       21.8         .0         .0         .0         .0
    256.5000     -315.9     -259.0       21.5         .0         .0         .0         .0
    257.0000     -317.9     -260.3       21.1         .0         .0         .0         .0
    257.5000     -322.8     -261.7       20.8         .0         .0         .0         .0
    258.0000     -328.1     -265.7       20.4         .0         .0         .0         .0
    258.5000     -330.7     -269.4       20.1         .0         .0         .0         .0
    259.0000     -332.9     -270.4       19.8         .0         .0         .0         .0
    259.5000     -337.7     -271.5       19.4         .0         .0         .0         .0
    260.0000     -342.6     -275.0       19.1         .0         .0         .0         .0
    260.5000     -344.8     -278.3       18.7         .0         .0         .0         .0
    261.0000     -346.8     -279.2       18.3         .0         .0         .0         .0
    261.5000     -352.2     -280.3       18.0         .0         .0         .0         .0
    262.0000     -357.7     -284.3       17.6         .0         .0         .0         .0
    262.0200     -327.2     -288.1       17.6         .0         .0         .0         .0
    262.0458     -309.7     -287.8       17.6         .0         .0         .0         .0
    262.0799     -295.7     -287.3       17.6         .0         .0         .0         .0
    262.1237     -283.3     -286.6       17.5         .0         .0         .0         .0
    262.1821     -271.5     -285.6       17.5         .0         .0         .0         .0
    262.2564     -260.2     -284.2       17.5         .0         .0         .0         .0
    262.3494     -249.4     -282.3       17.4         .0         .0         .0         .0
    262.4795     -238.0     -280.0       17.3         .0         .0         .0         .0
    262.6530     -226.6     -276.7       17.2         .0         .0         .0         .0
    262.8265     -217.7     -272.6       17.0         .0         .0         .0         .0
    263.0000     -210.2     -268.5       16.9         .0         .0         .0         .0
    263.0200     -203.6     -264.5       16.9         .0         .0         .0         .0
    263.0458     -199.2     -263.7       16.9         .0         .0         .0         .0
    263.0799     -195.1     -262.7       16.9         .0         .0         .0         .0
    263.1237     -190.9     -261.3       16.8         .0         .0         .0         .0
    263.1821     -186.3     -259.5       16.8         .0         .0         .0         .0
    263.2564     -181.4     -257.2       16.7         .0         .0         .0         .0
    263.3494     -176.3     -254.2       16.7         .0         .0         .0         .0
    263.4795     -170.3     -250.4       16.6         .0         .0         .0         .0
    263.6530     -163.7     -245.2       16.5         .0         .0         .0         .0
    263.8265     -158.0     -238.7       16.3         .0         .0         .0         .0
    264.0000     -153.0     -232.3       16.2         .0         .0         .0         .0
    264.2500     -187.3     -226.1       16.0         .0         .0         .0         .0
    264.6250     -210.2     -225.7       15.7         .0         .0         .0         .0
    265.0000     -226.3     -227.6       15.5         .0         .0         .0         .0
    265.5000     -241.5     -230.5       15.1         .0         .0         .0         .0
    266.0000     -253.9     -234.2       14.8         .0         .0         .0         .0
    266.5000     -264.7     -238.1       14.4         .0         .0         .0         .0
    267.0000     -273.4     -242.3       14.1         .0         .0         .0         .0
    267.5000     -281.4     -246.2       13.8         .0         .0         .0         .0
    268.0000     -289.1     -250.0       13.4         .0         .0         .0         .0
    268.0200     -259.8     -253.9       13.4         .0         .0         .0         .0
    268.0458     -243.1     -253.4       13.4         .0         .0         .0         .0
    268.0799     -230.2     -252.6       13.4         .0         .0         .0         .0
    268.1237     -218.8     -251.3       13.4         .0         .0         .0         .0
    268.1821     -208.0     -249.6       13.3         .0         .0         .0         .0
    268.2564     -197.7     -247.2       13.3         .0         .0         .0         .0
    268.3494     -188.0     -244.1       13.2         .0         .0         .0         .0
    268.4795     -177.7     -240.3       13.1         .0         .0         .0         .0
    268.6530     -167.6     -235.1       13.0         .0         .0         .0         .0
    268.8265     -159.2     -228.3       12.9         .0         .0         .0         .0
    269.0000     -152.5     -221.8       12.8         .0         .0         .0         .0
    269.0200     -161.0     -215.6       12.8         .0         .0         .0         .0
    269.0458     -166.4     -215.4       12.8         .0         .0         .0         .0
    269.0799     -170.9     -215.3       12.8         .0         .0         .0         .0
    269.1237     -175.1     -215.2       12.7         .0         .0         .0         .0
    269.1821     -179.4     -215.2       12.7         .0         .0         .0         .0
    269.2564     -183.7     -215.2       12.7         .0         .0         .0         .0
    269.3494     -188.2     -215.3       12.6         .0         .0         .0         .0
    269.4795     -193.3     -215.6       12.5         .0         .0         .0         .0
    269.6530     -198.3     -216.1       12.4         .0         .0         .0         .0
    269.8265     -202.5     -216.9       12.3         .0         .0         .0         .0
    270.0000     -206.2     -217.8       12.2         .0         .0         .0         .0
    270.2500     -218.8     -218.8       12.1         .0         .0         .0         .0
    270.6250     -230.3     -220.4       11.9         .0         .0         .0         .0
    271.0000     -238.7     -223.2       11.7         .0         .0         .0         .0
    271.5000     -249.9     -226.1       11.4         .0         .0         .0         .0
    272.0000     -261.4     -231.8       11.1         .0         .0         .0         .0
    272.0200     -216.3     -237.8       11.1         .0         .0         .0         .0
    272.0458     -194.9     -236.5       11.1         .0         .0         .0         .0
    272.0799     -179.1     -234.8       11.1         .0         .0         .0         .0
    272.1237     -165.5     -232.3       11.1         .0         .0         .0         .0
    272.1675     -156.1     -229.1       11.0         .0         .0         .0         .0
    272.2230     -146.8     -225.9       11.0         .0         .0         .0         .0
    272.3007     -137.1     -221.8       11.0         .0         .0         .0         .0
    272.3784     -129.6     -216.3       10.9         .0         .0         .0         .0
    272.4561     -123.5     -210.9       10.9         .0         .0         .0         .0
    272.5338     -118.3     -205.6       10.9         .0         .0         .0         .0
    272.6270     -113.0     -200.4       10.8         .0         .0         .0         .0
    272.7203     -108.7     -194.4       10.8         .0         .0         .0         .0
    272.8601     -103.0     -188.4       10.7         .0         .0         .0         .0
    273.0000      -98.4     -180.1       10.6         .0         .0         .0         .0
